,MagpieData minimum Number,MagpieData minimum MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData minimum MeltingT,MagpieData minimum Column,MagpieData minimum Row,MagpieData minimum CovalentRadius,MagpieData minimum Electronegativity,MagpieData minimum NsValence,MagpieData minimum NpValence,MagpieData minimum NdValence,MagpieData minimum NfValence,MagpieData minimum NValence,MagpieData minimum NsUnfilled,MagpieData minimum NpUnfilled,MagpieData minimum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData minimum GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum Number,MagpieData maximum MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData maximum MeltingT,MagpieData maximum Column,MagpieData maximum Row,MagpieData maximum CovalentRadius,MagpieData maximum Electronegativity,MagpieData maximum NsValence,MagpieData maximum NpValence,MagpieData maximum NdValence,MagpieData maximum NfValence,MagpieData maximum NValence,MagpieData maximum NsUnfilled,MagpieData maximum NpUnfilled,MagpieData maximum NdUnfilled,MagpieData maximum NfUnfilled,MagpieData maximum NUnfilled,MagpieData maximum GSvolume_pa,MagpieData maximum GSbandgap,MagpieData maximum SpaceGroupNumber,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,space group,density,nsites,vpa
189,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,38.0,87.0,87.62,1050.0,16.0,5.0,195.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,54.23,0.0,225.0,23.0,47.5,51.8097,552.4,9.0,3.5,130.5,2.195,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,31.667499999999997,0.0,118.5,225,4.877526423806916,2,17.638455110957224
190,15.0,74.0,30.973762,302.91,13.0,3.0,107.0,1.81,2.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,18.8575,0.0,2.0,31.0,83.0,69.723,317.3,15.0,4.0,122.0,2.19,2.0,3.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,22.5702380952,1.625,64.0,23.0,78.5,50.348381,310.105,14.0,3.5,114.5,2.0,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,20.7138690476,0.8125,33.0,216,4.006314014532294,2,20.86842251688088
191,6.0,77.0,12.0107,54.8,14.0,2.0,66.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,5.64,0.0,12.0,8.0,87.0,15.9994,3823.0,16.0,2.0,76.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,9.105,4.496,194.0,7.333333333333333,83.66666666666667,14.669833333333335,1310.8666666666666,15.333333333333334,2.0,69.33333333333333,3.143333333333333,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,7.95,1.4986666666666668,72.66666666666667,136,1.559096385397173,6,15.624326743792261
192,1.0,45.0,1.00794,14.01,1.0,1.0,31.0,1.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.615,0.0,166.0,72.0,92.0,178.49,2506.0,13.0,6.0,175.0,2.2,2.0,1.0,2.0,14.0,18.0,1.0,5.0,8.0,0.0,8.0,22.2,7.853,194.0,5.142857142857143,85.95238095238095,11.32671619047619,577.2457142857143,3.4285714285714284,1.4285714285714286,47.95238095238095,2.126666666666667,1.2380952380952381,0.19047619047619047,0.09523809523809523,0.6666666666666666,2.1904761904761907,0.7619047619047619,0.9523809523809523,0.38095238095238093,0.0,2.0952380952380953,7.463333333333334,6.27352380952381,188.66666666666666,215,1.8204683997517197,21,10.331656804996774
193,7.0,68.0,14.0067,63.05,2.0,2.0,71.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.76875,0.0,194.0,14.0,82.0,28.0855,1687.0,15.0,3.0,141.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,22.89,6.437,227.0,10.0,77.5,20.100975000000002,684.025,11.5,2.5,98.5,2.3225,2.0,2.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.5,18.216875,3.41175,202.25,33,3.0740862939954434,16,10.85800822489839
194,8.0,43.0,15.9994,54.8,4.0,2.0,66.0,1.54,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,22.0,87.0,47.867,1941.0,16.0,4.0,160.0,3.44,2.0,4.0,2.0,0.0,6.0,0.0,2.0,8.0,0.0,8.0,16.69,0.0,194.0,12.666666666666666,72.33333333333333,26.62193333333333,683.5333333333333,12.0,2.6666666666666665,97.33333333333333,2.8066666666666666,2.0,2.6666666666666665,0.6666666666666666,0.0,5.333333333333333,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,11.633333333333335,0.0,72.66666666666667,141,3.7633884705773997,6,11.746531264054788
195,14.0,56.0,28.0855,1687.0,8.0,3.0,111.0,1.9,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,13.51,0.0,194.0,44.0,78.0,101.07,2607.0,14.0,5.0,146.0,2.2,2.0,2.0,7.0,0.0,8.0,1.0,4.0,3.0,0.0,4.0,20.44,0.773,227.0,29.0,67.0,64.57775,2147.0,11.0,4.0,128.5,2.05,1.5,1.0,3.5,0.0,6.0,0.5,2.0,1.5,0.0,4.0,16.975,0.3865,210.5,198,8.035129790468652,8,13.345630936208394
196,8.0,43.0,15.9994,54.8,4.0,2.0,66.0,1.54,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,50.0,87.0,118.71,1941.0,16.0,5.0,160.0,3.44,2.0,4.0,10.0,0.0,14.0,0.0,4.0,8.0,0.0,8.0,33.285,0.0,194.0,19.2,76.8,42.91504,522.096,13.2,3.0,99.4,2.7640000000000002,2.0,2.8,2.4,0.0,7.2,0.0,2.0,1.6,0.0,3.6,15.457999999999998,0.0,74.2,221,5.778248869345959,5,12.332819523013695
197,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.105,0.0,12.0,92.0,87.0,238.02891,1408.0,16.0,7.0,196.0,3.44,2.0,4.0,1.0,3.0,6.0,1.0,2.0,9.0,11.0,20.0,20.025,0.0,229.0,16.625,46.375,40.356188749999994,373.53374999999994,8.75,2.625,105.5,2.26,1.625,2.0,0.125,0.375,4.125,0.375,1.0,1.125,1.375,3.875,13.278124999987499,0.0,99.75,139,6.260313273682758,8,10.70442086024181
198,8.0,68.0,15.9994,54.8,2.0,2.0,66.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,14.0,87.0,28.0855,1687.0,16.0,3.0,141.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,22.89,0.773,227.0,10.0,81.4,20.07774,554.88,12.8,2.4,90.0,2.7060000000000004,2.0,2.8,0.0,0.0,4.8,0.0,2.0,0.0,0.0,2.0,14.129,0.15460000000000002,91.4,62,3.970648558474681,20,8.396580847700344
199,8.0,73.0,15.9994,54.8,13.0,2.0,66.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,9.105,0.0,12.0,14.0,87.0,28.0855,1687.0,16.0,3.0,121.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,20.44,0.773,227.0,10.0,82.375,20.25569715,478.4925,15.0,2.375,85.375,2.79,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,12.365625000000001,0.096625,92.125,63,3.543739506105178,16,9.491492357394224
200,3.0,1.0,6.941,317.3,1.0,2.0,96.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.89,0.0,2.0,15.0,83.0,30.973762,1560.0,15.0,3.0,128.0,2.19,2.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,3.0,22.5702380952,1.625,229.0,7.333333333333333,50.333333333333336,15.642314666666666,776.9966666666668,6.0,2.3333333333333335,110.33333333333333,1.58,1.6666666666666667,1.0,0.0,0.0,2.6666666666666665,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,15.6845238095,0.5416666666666666,141.66666666666666,129,1.9947325807652352,6,13.021632496765827
201,33.0,57.0,74.9216,1090.0,8.0,4.0,119.0,2.18,2.0,0.0,6.0,0.0,15.0,0.0,0.0,3.0,14.09,0.0,166.0,76.0,84.0,190.23,3306.0,15.0,6.0,144.0,2.2,2.0,3.0,10.0,14.0,22.0,0.0,3.0,4.0,0.0,4.0,22.175,0.0,194.0,47.333333333333336,75.0,113.35773333333333,1828.6666666666667,12.666666666666666,4.666666666666667,127.33333333333333,2.186666666666667,2.0,2.0,8.666666666666666,4.666666666666667,17.333333333333332,0.0,2.0,1.3333333333333333,0.0,3.3333333333333335,19.48,0.0,175.33333333333334,58,10.78808764833354,6,17.44840706131101
202,8.0,3.0,15.9994,54.8,1.0,2.0,66.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.105,0.0,12.0,41.0,87.0,92.90638,2750.0,16.0,5.0,203.0,3.44,2.0,4.0,4.0,0.0,6.0,1.0,2.0,6.0,0.0,7.0,73.1066666667,0.0,229.0,16.8,62.2,36.000576,650.1859999999999,10.8,3.0,113.0,2.548,1.6,2.4,0.8,0.0,4.8,0.4,1.2,1.2,0.0,2.8,23.72033333334,0.0,98.8,38,4.360499900625998,5,13.70952052069081
203,8.0,11.0,15.9994,54.8,3.0,2.0,66.0,1.36,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.105,0.0,2.0,21.0,87.0,44.955912,1814.0,16.0,4.0,170.0,3.44,2.0,4.0,1.0,0.0,6.0,0.0,3.0,9.0,0.0,9.0,22.5702380952,1.625,194.0,11.333333333333334,73.66666666666667,23.321212333333335,391.75,13.666666666666666,2.5,90.16666666666667,2.885,2.0,3.1666666666666665,0.16666666666666666,0.0,5.333333333333333,0.0,1.8333333333333333,1.5,0.0,3.3333333333333335,13.537539682533334,0.2708333333333333,40.666666666666664,141,3.5854446475017627,12,10.800831686791424
204,32.0,79.0,72.64,494.0,14.0,4.0,120.0,2.01,2.0,2.0,10.0,0.0,14.0,0.0,2.0,2.0,23.005,0.383,14.0,34.0,89.0,78.96,1211.4,16.0,4.0,120.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,4.0,0.0,0.0,4.0,25.92,0.799,225.0,33.0,84.0,75.8,852.7,15.0,4.0,120.0,2.28,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,24.4625,0.591,119.5,225,5.536591817599165,2,22.733996905493488
205,4.0,7.0,9.012182,63.05,2.0,2.0,71.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,194.0,20.0,82.0,40.078,1560.0,15.0,4.0,176.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,37.77,6.437,225.0,8.4,61.0,17.2231528,872.22,7.2,2.4,102.0,2.044,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,16.6175,2.5748,200.2,140,2.67871342105362,10,10.676662105635783
206,8.0,55.0,15.9994,54.8,8.0,2.0,66.0,1.83,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.105,0.0,12.0,83.0,87.0,208.9804,1811.0,16.0,6.0,148.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,4.0,0.0,4.0,32.95,0.0,229.0,26.6,80.4,62.56472,503.96000000000004,14.2,3.2,95.6,2.834,2.0,3.0,3.2,2.8,11.0,0.0,1.8,0.8,0.0,2.6,14.199000000000002,0.0,55.4,62,8.410847926510135,20,12.352043772356886
207,1.0,33.0,1.00794,14.01,1.0,1.0,31.0,1.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.615,0.0,14.0,67.0,92.0,164.93032,1747.0,16.0,6.0,192.0,2.55,2.0,4.0,10.0,11.0,16.0,1.0,2.0,0.0,3.0,3.0,30.7333333333,7.853,194.0,34.0,71.33333333333333,81.63275333333333,751.6700000000001,6.666666666666667,3.6666666666666665,114.33333333333333,1.9933333333333334,1.6666666666666667,1.3333333333333333,3.3333333333333335,3.6666666666666665,10.0,0.3333333333333333,0.6666666666666666,0.0,1.0,2.0,21.089444444433333,2.884,134.0,187,8.24550233807294,3,16.439795959817996
208,8.0,43.0,15.9994,54.8,4.0,2.0,66.0,1.54,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,82.0,87.0,207.2,1941.0,16.0,6.0,160.0,3.44,2.0,4.0,10.0,14.0,28.0,0.0,4.0,8.0,0.0,8.0,28.11,0.0,225.0,25.6,77.0,60.61304,541.202,13.2,3.2,100.8,2.838,2.0,2.8,2.4,2.8,10.0,0.0,2.0,1.6,0.0,3.6,14.422999999999998,0.0,91.0,221,8.048700857425851,5,12.505163584571164
209,8.0,47.0,15.9994,54.8,5.0,2.0,66.0,1.6,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,9.105,0.0,12.0,47.0,87.0,107.8682,2750.0,16.0,5.0,164.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,6.0,0.0,7.0,18.18,0.0,229.0,22.4,74.6,49.754556,829.866,12.8,3.2,101.4,2.7700000000000005,1.6,2.4,2.8,0.0,6.8,0.4,1.2,1.2,0.0,2.8,12.365,0.0,98.0,221,6.339902420894476,5,13.03164914763482
210,4.0,67.0,9.012182,722.66,2.0,2.0,96.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,152.0,52.0,90.0,127.6,1560.0,16.0,5.0,138.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,194.0,28.0,78.5,68.306091,1141.33,9.0,3.5,117.0,1.835,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,21.32666666665,0.232,173.0,216,4.985107253660792,2,22.752756725332546
211,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,38.0,87.0,87.62,1941.0,16.0,5.0,195.0,3.44,2.0,4.0,2.0,0.0,6.0,0.0,2.0,8.0,0.0,8.0,54.23,0.0,225.0,16.8,62.4,36.69704,631.08,10.8,3.0,110.6,2.5620000000000003,2.0,2.4,0.4,0.0,4.8,0.0,1.2,1.6,0.0,2.8,19.647,0.0,91.0,140,4.972062125329374,10,12.255854213516308
212,16.0,52.0,32.065,388.36,7.0,3.0,105.0,1.55,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,10.4875862069,0.0,70.0,25.0,88.0,54.938045,1519.0,16.0,4.0,139.0,2.58,2.0,4.0,5.0,0.0,7.0,0.0,2.0,5.0,0.0,5.0,25.786875,2.202,217.0,20.5,70.0,43.5015225,953.6800000000001,11.5,3.5,122.0,2.065,2.0,2.0,2.5,0.0,6.5,0.0,1.0,2.5,0.0,3.5,18.13723060345,1.101,143.5,225,4.296223098108026,4,16.813832968692946
213,7.0,68.0,14.0067,63.05,2.0,2.0,71.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.76875,0.0,2.0,15.0,83.0,30.973762,923.0,15.0,3.0,141.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,22.89,6.437,194.0,10.0,77.5,20.267310333333334,392.07500000000005,10.666666666666666,2.5,100.33333333333333,2.3216666666666668,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,18.776081349200002,3.489333333333333,162.0,36,3.0454757954518343,12,11.050706964628093
214,3.0,1.0,6.941,63.05,1.0,2.0,71.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1725,0.0,166.0,7.0,82.0,14.0067,2348.0,15.0,2.0,128.0,3.04,2.0,3.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,5.0,16.5933333333,6.437,229.0,4.666666666666667,39.833333333333336,9.941233333333335,639.1949999999999,7.666666666666667,2.0,101.66666666666667,1.8433333333333335,1.5,1.1666666666666667,0.0,0.0,2.6666666666666665,0.5,1.8333333333333333,0.0,0.0,2.3333333333333335,14.414999999983332,2.3996666666666666,206.83333333333334,136,1.7294590415413487,12,9.545069252102008
215,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,20.44,0.773,227.0,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,139,2.1584136263449913,4,21.60710504499939
216,33.0,56.0,74.9216,1090.0,8.0,4.0,119.0,2.18,1.0,0.0,7.0,0.0,8.0,0.0,0.0,3.0,13.51,0.0,166.0,44.0,84.0,101.07,2607.0,15.0,5.0,146.0,2.2,2.0,3.0,10.0,0.0,15.0,1.0,3.0,3.0,0.0,4.0,22.175,0.0,194.0,36.666666666666664,74.66666666666667,83.63773333333333,1595.6666666666667,12.666666666666666,4.333333333333333,128.0,2.186666666666667,1.6666666666666667,2.0,9.0,0.0,12.666666666666666,0.3333333333333333,2.0,1.0,0.0,3.3333333333333335,19.286666666666665,0.0,175.33333333333334,58,8.051426795883398,6,17.24957913209652
217,13.0,73.0,26.9815386,317.3,13.0,3.0,107.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,16.48,0.0,2.0,15.0,83.0,30.973762,933.47,15.0,3.0,121.0,2.19,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,22.5702380952,1.625,225.0,14.0,78.0,28.9776503,625.385,14.0,3.0,114.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,19.5251190476,0.8125,113.5,186,2.306796588287882,4,20.859455326807577
218,7.0,7.0,14.0067,63.05,2.0,2.0,71.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.76875,0.0,2.0,20.0,83.0,40.078,1115.0,15.0,4.0,176.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,37.77,6.437,225.0,16.4,37.2,33.0428924,745.07,7.2,3.4,141.2,1.6460000000000001,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,30.129797619040005,1.6124000000000003,174.2,221,2.599830489602434,5,21.104842766903158
219,16.0,61.0,32.065,388.36,10.0,3.0,105.0,1.91,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,10.32,0.0,70.0,28.0,88.0,58.6934,1728.0,16.0,4.0,124.0,2.58,2.0,4.0,8.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,25.786875,2.202,225.0,22.0,74.5,45.3792,1058.18,13.0,3.5,114.5,2.245,2.0,2.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,18.0534375,1.101,147.5,194,5.680562634107112,4,13.26522375769897
220,12.0,68.0,24.305,494.0,2.0,3.0,120.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,14.0,34.0,89.0,78.96,923.0,16.0,4.0,141.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,194.0,23.0,78.5,51.63249999999999,708.5,9.0,3.5,130.5,1.93,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,24.405,0.3995,104.0,225,4.098142744067352,2,20.92113152484554
221,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.64,0.0,12.0,8.0,87.0,15.9994,3823.0,16.0,2.0,128.0,3.44,2.0,4.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,4.0,16.5933333333,4.496,229.0,6.0,56.666666666666664,12.315149999999997,815.7966666666666,10.666666666666666,2.0,88.33333333333333,2.4716666666666667,1.6666666666666667,2.3333333333333335,0.0,0.0,4.0,0.3333333333333333,1.6666666666666667,0.0,0.0,2.0,11.023611111100001,0.7493333333333334,114.66666666666667,193,2.4309229206299636,12,8.412355452528914
222,8.0,46.0,15.9994,54.8,5.0,2.0,66.0,1.63,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,9.105,0.0,12.0,24.0,87.0,51.9961,2183.0,16.0,4.0,153.0,3.44,2.0,4.0,5.0,0.0,6.0,1.0,2.0,7.0,0.0,7.0,13.01,0.0,229.0,13.166666666666666,73.83333333333333,27.822533333333336,763.6999999999999,12.5,2.6666666666666665,92.66666666666667,2.841666666666667,1.8333333333333333,2.6666666666666665,1.3333333333333333,0.0,5.833333333333333,0.16666666666666666,1.3333333333333333,2.0,0.0,3.5,10.103333333333333,0.0,84.33333333333333,63,3.756065466675945,12,12.300212534012966
223,5.0,72.0,10.811,544.4,13.0,2.0,84.0,2.02,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,7.1725,0.0,12.0,83.0,86.0,208.9804,2348.0,15.0,6.0,148.0,2.04,2.0,3.0,10.0,14.0,29.0,0.0,5.0,0.0,0.0,5.0,32.95,1.524,166.0,44.0,79.0,109.8957,1446.2,14.0,4.0,116.0,2.0300000000000002,2.0,2.0,5.0,7.0,16.0,0.0,4.0,0.0,0.0,4.0,20.06125,0.762,89.0,216,8.574936006540474,2,21.281337022476155
224,7.0,63.0,14.0067,63.05,10.0,2.0,71.0,2.28,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,14.76875,0.0,194.0,78.0,82.0,195.084,2041.4,15.0,6.0,136.0,3.04,2.0,3.0,9.0,14.0,24.0,1.0,3.0,1.0,0.0,3.0,15.02,6.437,225.0,30.666666666666668,75.66666666666667,74.3658,722.5,13.333333333333334,3.3333333333333335,92.66666666666667,2.7866666666666666,1.6666666666666667,2.0,3.0,4.666666666666667,11.333333333333334,0.3333333333333333,2.0,0.3333333333333333,0.0,2.6666666666666665,14.852500000000001,4.291333333333333,204.33333333333334,205,12.840318378374118,12,9.617153755855595
225,7.0,20.0,14.0067,63.05,3.0,2.0,71.0,1.38,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,14.76875,0.0,63.0,92.0,82.0,238.02891,1408.0,15.0,7.0,196.0,3.04,2.0,3.0,1.0,3.0,6.0,0.0,3.0,9.0,11.0,20.0,20.025,6.437,194.0,35.333333333333336,61.333333333333336,88.68077,511.3666666666666,11.0,3.6666666666666665,112.66666666666667,2.486666666666667,2.0,2.0,0.3333333333333333,1.0,5.333333333333333,0.0,2.0,3.0,3.6666666666666665,8.666666666666666,16.520833333333332,4.291333333333333,150.33333333333334,225,12.015519077608836,3,12.255640567005328
226,4.0,8.0,9.012182,63.05,2.0,2.0,71.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.89,0.0,194.0,38.0,82.0,87.62,1560.0,15.0,5.0,195.0,3.04,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,54.23,6.437,225.0,12.0,61.2,26.731552799999996,859.22,7.2,2.6,105.8,2.034,2.0,1.2,0.0,0.0,3.2,0.0,1.2,0.0,0.0,1.2,19.909499999999998,2.5748,200.2,140,3.6822906349266322,10,12.054667090710243
227,8.0,69.0,15.9994,54.8,12.0,2.0,66.0,1.61,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.105,0.0,12.0,30.0,87.0,65.38,933.47,16.0,4.0,122.0,3.44,2.0,4.0,10.0,0.0,12.0,0.0,5.0,0.0,0.0,5.0,16.48,0.0,225.0,12.571428571428571,80.42857142857143,26.191525314285713,396.97428571428566,14.571428571428571,2.5714285714285716,89.71428571428571,2.6614285714285715,2.0,2.5714285714285716,1.4285714285714286,0.0,6.0,0.0,2.5714285714285716,0.0,0.0,2.5714285714285716,11.905714285714286,0.0,98.85714285714286,227,4.453848933946698,14,9.766593124163629
228,13.0,73.0,26.9815386,933.47,13.0,3.0,119.0,1.61,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,16.48,0.0,166.0,33.0,84.0,74.9216,1090.0,15.0,4.0,121.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0,22.175,0.0,225.0,23.0,78.5,50.9515693,1011.735,14.0,3.5,120.0,1.895,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,19.3275,0.0,195.5,216,3.590699212089334,2,23.56284008484146
229,8.0,69.0,15.9994,54.8,12.0,2.0,66.0,1.65,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.105,0.0,12.0,30.0,87.0,65.38,692.68,16.0,4.0,122.0,3.44,2.0,4.0,10.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,13.96,0.0,194.0,19.0,78.0,40.689699999999995,373.73999999999995,14.0,3.0,94.0,2.545,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,11.5325,0.0,103.0,216,5.446382620285314,2,12.410239784284363
230,8.0,44.0,15.9994,54.8,4.0,2.0,66.0,1.33,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,40.0,87.0,91.224,2128.0,16.0,5.0,175.0,3.44,2.0,4.0,2.0,0.0,6.0,0.0,4.0,8.0,0.0,8.0,23.195,0.773,227.0,14.333333333333334,78.33333333333333,30.55118333333333,672.3666666666667,13.666666666666666,2.6666666666666665,91.66666666666667,2.8316666666666666,2.0,3.0,0.3333333333333333,0.0,5.333333333333333,0.0,2.0,1.3333333333333333,0.0,3.3333333333333335,13.342500000000001,0.12883333333333333,78.16666666666667,141,4.479509122583042,12,11.325221596290731
231,8.0,43.0,15.9994,54.8,4.0,2.0,66.0,1.54,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,22.0,87.0,47.867,1941.0,16.0,4.0,160.0,3.44,2.0,4.0,2.0,0.0,6.0,0.0,2.0,8.0,0.0,8.0,16.69,0.0,194.0,12.666666666666666,72.33333333333333,26.62193333333333,683.5333333333333,12.0,2.6666666666666665,97.33333333333333,2.8066666666666666,2.0,2.6666666666666665,0.6666666666666666,0.0,5.333333333333333,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,11.633333333333335,0.0,72.66666666666667,60,4.2002803531672654,12,10.524716593045078
232,6.0,68.0,12.0107,923.0,2.0,2.0,76.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.64,0.0,194.0,12.0,77.0,24.305,3823.0,14.0,3.0,141.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,22.89,4.496,194.0,8.0,74.0,16.1088,2856.3333333333335,10.0,2.3333333333333335,97.66666666666667,2.1366666666666667,2.0,1.3333333333333333,0.0,0.0,3.3333333333333335,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,11.39,2.9973333333333336,194.0,136,2.0618230241891524,6,12.973611896959826
