,MagpieData minimum Number,MagpieData minimum MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData minimum MeltingT,MagpieData minimum Column,MagpieData minimum Row,MagpieData minimum CovalentRadius,MagpieData minimum Electronegativity,MagpieData minimum NsValence,MagpieData minimum NpValence,MagpieData minimum NdValence,MagpieData minimum NfValence,MagpieData minimum NValence,MagpieData minimum NsUnfilled,MagpieData minimum NpUnfilled,MagpieData minimum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData minimum GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum Number,MagpieData maximum MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData maximum MeltingT,MagpieData maximum Column,MagpieData maximum Row,MagpieData maximum CovalentRadius,MagpieData maximum Electronegativity,MagpieData maximum NsValence,MagpieData maximum NpValence,MagpieData maximum NdValence,MagpieData maximum NfValence,MagpieData maximum NValence,MagpieData maximum NsUnfilled,MagpieData maximum NpUnfilled,MagpieData maximum NdUnfilled,MagpieData maximum NfUnfilled,MagpieData maximum NUnfilled,MagpieData maximum GSvolume_pa,MagpieData maximum GSbandgap,MagpieData maximum SpaceGroupNumber,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,space group,density,nsites,vpa
111,12.0,68.0,24.305,494.0,2.0,3.0,120.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,14.0,34.0,89.0,78.96,923.0,16.0,4.0,141.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,194.0,23.0,78.5,51.63249999999999,708.5,9.0,3.5,130.5,1.93,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,24.405,0.3995,104.0,186,3.1785206158059203,4,26.97411586065346
112,48.0,70.0,112.411,594.22,12.0,5.0,138.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,19.495,0.0,152.0,52.0,90.0,127.6,722.66,16.0,5.0,144.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,194.0,50.0,80.0,120.0055,658.44,14.0,5.0,141.0,1.895,2.0,2.0,10.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,27.12916666665,0.232,173.0,216,5.472512271905128,2,36.41359051489047
113,17.0,3.0,35.453,171.6,1.0,3.0,102.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.4975,0.0,64.0,19.0,94.0,39.0983,336.53,17.0,4.0,203.0,3.16,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,73.1066666667,2.493,229.0,18.0,48.5,37.27565,254.065,9.0,3.5,152.5,1.99,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,48.80208333335,1.2465,146.5,225,1.9035704058183411,2,32.516618701738324
114,12.0,68.0,24.305,505.08,2.0,3.0,139.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,141.0,50.0,80.0,118.71,923.0,14.0,5.0,141.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,33.285,0.0,194.0,24.666666666666668,72.0,55.77333333333333,783.6933333333333,6.0,3.6666666666666665,140.33333333333334,1.5266666666666666,2.0,0.6666666666666666,3.3333333333333335,0.0,6.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,26.355,0.0,176.33333333333334,225,3.508687760498868,3,26.39556586287293
115,11.0,2.0,22.98976928,171.6,1.0,3.0,102.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.4975,0.0,64.0,17.0,94.0,35.453,370.87,17.0,3.0,166.0,3.16,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,29.2433333333,2.493,229.0,14.0,48.0,29.221384640000004,271.235,9.0,3.0,134.0,2.045,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,26.87041666665,1.2465,146.5,225,2.1053060843576104,2,23.04807416621846
116,28.0,45.0,58.6934,505.08,4.0,4.0,124.0,1.3,2.0,0.0,2.0,0.0,10.0,0.0,0.0,2.0,10.32,0.0,141.0,72.0,80.0,178.49,2506.0,14.0,6.0,175.0,1.96,2.0,2.0,10.0,14.0,18.0,0.0,4.0,8.0,0.0,8.0,33.285,0.0,225.0,50.0,62.0,118.63113333333332,1579.6933333333334,9.333333333333334,5.0,146.0,1.7233333333333334,2.0,0.6666666666666666,6.666666666666667,4.666666666666667,14.0,0.0,1.3333333333333333,3.3333333333333335,0.0,4.666666666666667,21.935,0.0,186.66666666666666,216,10.340458179693195,3,19.050570873338057
117,9.0,3.0,18.9984032,53.5,1.0,2.0,57.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.7075,0.0,15.0,19.0,93.0,39.0983,336.53,17.0,4.0,203.0,3.98,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,73.1066666667,1.97,229.0,14.0,48.0,29.0483516,195.015,9.0,3.0,130.0,2.4,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,41.407083333349995,0.985,122.0,225,2.4182732829403464,2,19.946431609864703
118,16.0,64.0,32.065,302.91,11.0,3.0,105.0,1.81,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,11.07,0.0,64.0,31.0,88.0,69.723,1357.77,16.0,4.0,132.0,2.58,2.0,4.0,10.0,0.0,13.0,1.0,5.0,0.0,0.0,5.0,25.786875,2.202,225.0,23.0,78.5,49.34975,609.35,14.0,3.5,116.0,2.2175000000000002,1.75,2.25,5.0,0.0,9.0,0.25,2.25,0.0,0.0,2.5,20.3753125,1.101,107.25,122,4.277152732237182,8,19.15928491033345
119,8.0,64.0,15.9994,54.8,11.0,2.0,66.0,1.9,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.105,0.0,12.0,29.0,87.0,63.546,1357.77,16.0,4.0,132.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,0.0,0.0,2.0,11.07,0.0,225.0,22.0,71.66666666666667,47.69713333333333,923.4466666666667,12.666666666666666,3.3333333333333335,110.0,2.4133333333333336,1.3333333333333333,1.3333333333333333,6.666666666666667,0.0,9.333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,10.415000000000001,0.0,154.0,224,6.028164790035252,6,13.138816874375111
120,34.0,9.0,78.96,494.0,2.0,4.0,120.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.92,0.0,14.0,56.0,89.0,137.327,1000.0,16.0,6.0,215.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,63.59,0.799,229.0,45.0,49.0,108.14349999999999,747.0,9.0,5.0,167.5,1.72,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,44.755,0.3995,121.5,225,4.805294025439946,2,37.370555391231456
121,8.0,43.0,15.9994,54.8,4.0,2.0,66.0,1.54,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,82.0,87.0,207.2,1941.0,16.0,6.0,160.0,3.44,2.0,4.0,10.0,14.0,28.0,0.0,4.0,8.0,0.0,8.0,28.11,0.0,225.0,25.6,77.0,60.61304,541.202,13.2,3.2,100.8,2.838,2.0,2.8,2.4,2.8,10.0,0.0,2.0,1.6,0.0,3.6,14.422999999999998,0.0,91.0,99,7.29511216565533,5,13.796953162590189
122,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,3.0,32.95,0.0,12.0,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,12.0,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,12.0,166,9.44840978387041,2,36.727886098473455
123,35.0,4.0,79.904,265.8,1.0,4.0,120.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.48,0.0,64.0,37.0,95.0,85.4678,312.46,17.0,5.0,220.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,90.7225,1.457,229.0,36.0,49.5,82.6859,289.13,9.0,4.5,170.0,1.89,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,60.10125,0.7285,146.5,225,3.1643773032979565,2,43.390264196333895
124,30.0,69.0,65.38,692.68,12.0,4.0,122.0,1.65,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,13.96,0.0,166.0,51.0,85.0,121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,194.0,40.5,77.0,93.57,798.23,13.5,4.5,130.5,1.8499999999999999,2.0,1.5,10.0,0.0,13.5,0.0,1.5,0.0,0.0,1.5,22.759999999999998,0.0,180.0,61,6.1440866774939815,16,25.29272883591736
125,19.0,3.0,39.0983,265.8,1.0,4.0,120.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.48,0.0,64.0,35.0,95.0,79.904,336.53,17.0,4.0,203.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,73.1066666667,1.457,229.0,27.0,49.0,59.501149999999996,301.16499999999996,9.0,4.0,161.5,1.89,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,51.29333333335,0.7285,146.5,225,2.624472422104685,2,37.64717939135026
126,14.0,7.0,28.0855,1115.0,2.0,3.0,111.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.44,0.0,225.0,20.0,78.0,40.078,1687.0,14.0,4.0,176.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,37.77,0.773,227.0,16.571428571428573,47.57142857142857,33.22514285714286,1441.857142857143,8.857142857142858,3.4285714285714284,138.85714285714286,1.5142857142857142,2.0,1.1428571428571428,0.0,0.0,3.142857142857143,0.0,2.2857142857142856,0.0,0.0,2.2857142857142856,27.86714285714286,0.4417142857142857,226.14285714285714,176,2.457602651062123,42,22.449376706119544
127,16.0,80.0,32.065,388.36,14.0,3.0,105.0,1.96,2.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,25.786875,0.0,70.0,50.0,88.0,118.71,505.08,16.0,5.0,139.0,2.58,2.0,4.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,33.285,2.202,141.0,33.0,84.0,75.38749999999999,446.72,15.0,4.0,122.0,2.27,2.0,3.0,5.0,0.0,10.0,0.0,3.0,0.0,0.0,3.0,29.535937499999996,1.101,105.5,62,4.9001342636386935,8,25.547032417505566
128,34.0,71.0,78.96,234.32,12.0,4.0,120.0,2.0,2.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,25.2375862069,0.0,14.0,80.0,89.0,200.59,494.0,16.0,6.0,132.0,2.55,2.0,4.0,10.0,14.0,26.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,166.0,57.0,80.0,139.775,364.15999999999997,14.0,5.0,126.0,2.275,2.0,2.0,10.0,7.0,21.0,0.0,1.0,0.0,0.0,1.0,25.578793103450003,0.3995,90.0,216,7.517552718899584,2,30.8746551853899
129,12.0,68.0,24.305,722.66,2.0,3.0,138.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,152.0,52.0,90.0,127.6,923.0,16.0,5.0,141.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,194.0,32.0,79.0,75.9525,822.8299999999999,9.0,4.0,139.5,1.705,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,28.82666666665,0.232,173.0,186,3.648791210911923,4,34.565445421695
130,16.0,81.0,32.065,388.36,14.0,3.0,105.0,2.33,2.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,25.786875,0.0,70.0,82.0,88.0,207.2,600.61,16.0,6.0,146.0,2.58,2.0,4.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,28.11,2.202,225.0,49.0,84.5,119.6325,494.485,15.0,4.5,125.5,2.455,2.0,3.0,5.0,7.0,17.0,0.0,3.0,0.0,0.0,3.0,26.948437499999997,1.101,147.5,225,7.333909254750865,2,27.087114523040658
131,11.0,2.0,22.98976928,265.8,1.0,3.0,120.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.2433333333,0.0,64.0,35.0,95.0,79.904,370.87,17.0,4.0,166.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,29.48,1.457,229.0,23.0,48.5,51.44688464,318.33500000000004,9.0,3.5,143.0,1.945,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,29.361666666650002,0.7285,146.5,225,3.120798709320274,2,27.374262090165523
132,17.0,4.0,35.453,171.6,1.0,3.0,102.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.4975,0.0,64.0,37.0,94.0,85.4678,312.46,17.0,5.0,220.0,3.16,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,90.7225,2.493,229.0,27.0,49.0,60.4604,242.02999999999997,9.0,4.0,161.0,1.99,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,57.61,1.2465,146.5,225,2.671979177096913,2,37.573966534927536
133,19.0,3.0,39.0983,336.53,1.0,4.0,139.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.015,0.0,64.0,53.0,96.0,126.90447,386.85,17.0,5.0,203.0,2.66,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,73.1066666667,1.062,229.0,36.0,49.5,83.001385,361.69,9.0,4.5,171.0,1.74,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,58.06083333335,0.531,146.5,225,2.972225316080415,2,46.37166692199665
134,52.0,71.0,127.6,234.32,12.0,5.0,132.0,2.0,2.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,25.2375862069,0.0,152.0,80.0,90.0,200.59,722.66,16.0,6.0,138.0,2.1,2.0,4.0,10.0,14.0,26.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,166.0,66.0,80.5,164.095,478.49,14.0,5.5,135.0,2.05,2.0,2.0,10.0,7.0,21.0,0.0,1.0,0.0,0.0,1.0,30.0004597701,0.232,159.0,216,7.377919077797716,2,36.93265746892187
135,52.0,81.0,127.6,600.61,14.0,5.0,138.0,2.1,2.0,2.0,10.0,0.0,16.0,0.0,2.0,2.0,28.11,0.0,152.0,82.0,90.0,207.2,722.66,16.0,6.0,146.0,2.33,2.0,4.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,34.7633333333,0.464,225.0,67.0,85.5,167.39999999999998,661.635,15.0,5.5,142.0,2.215,2.0,3.0,10.0,7.0,22.0,0.0,3.0,0.0,0.0,3.0,31.436666666649998,0.232,188.5,225,7.856997090559908,2,35.379195963152746
136,51.0,85.0,121.76,722.66,15.0,5.0,138.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,2.0,2.0,31.56,0.0,152.0,52.0,90.0,127.6,903.78,16.0,5.0,139.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,3.0,0.0,0.0,3.0,34.7633333333,0.464,166.0,51.6,88.0,125.26399999999998,795.108,15.6,5.0,138.4,2.08,2.0,3.6,10.0,0.0,15.6,0.0,2.4,0.0,0.0,2.4,33.48199999998,0.27840000000000004,157.6,166,6.121655030547824,5,33.97868135342609
137,8.0,9.0,15.9994,54.8,2.0,2.0,66.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,56.0,87.0,137.327,1000.0,16.0,6.0,215.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,63.59,0.0,229.0,32.0,48.0,76.6632,527.4,9.0,4.0,140.5,2.165,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,36.347500000000004,0.0,120.5,225,5.753123041444008,2,22.127501472420594
138,52.0,81.0,127.6,600.61,14.0,5.0,138.0,2.1,2.0,2.0,10.0,0.0,16.0,0.0,2.0,2.0,28.11,0.0,152.0,82.0,90.0,207.2,722.66,16.0,6.0,146.0,2.33,2.0,4.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,34.7633333333,0.464,225.0,67.0,85.5,167.39999999999998,661.635,15.0,5.5,142.0,2.215,2.0,3.0,10.0,7.0,22.0,0.0,3.0,0.0,0.0,3.0,31.436666666649998,0.232,188.5,225,7.856997090559908,2,35.379195963152746
139,37.0,4.0,85.4678,312.46,1.0,5.0,139.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.015,0.0,64.0,53.0,96.0,126.90447,386.85,17.0,5.0,220.0,2.66,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,90.7225,1.062,229.0,45.0,50.0,106.18613500000001,349.655,9.0,5.0,179.5,1.74,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,66.86875,0.531,146.5,225,3.3599680093693327,2,52.478542952514026
140,9.0,4.0,18.9984032,53.5,1.0,2.0,57.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.7075,0.0,15.0,37.0,93.0,85.4678,312.46,17.0,5.0,220.0,3.98,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,90.7225,1.97,229.0,23.0,48.5,52.2331016,182.98,9.0,3.5,138.5,2.4,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,50.214999999999996,0.985,122.0,225,3.6710845512958685,2,23.62656173251854
141,29.0,64.0,63.546,302.91,11.0,4.0,122.0,1.81,1.0,0.0,10.0,0.0,11.0,0.0,0.0,1.0,11.07,0.0,64.0,52.0,90.0,127.6,1357.77,16.0,5.0,138.0,2.1,2.0,4.0,10.0,0.0,16.0,1.0,5.0,0.0,0.0,5.0,34.7633333333,0.464,225.0,41.0,79.5,97.11725,776.5,14.0,4.5,132.5,1.9775,1.75,2.25,10.0,0.0,14.0,0.25,2.25,0.0,0.0,2.5,24.86354166665,0.232,148.25,122,5.730322789813026,8,28.14274057169139
142,34.0,81.0,78.96,494.0,14.0,4.0,120.0,2.33,2.0,2.0,10.0,0.0,16.0,0.0,2.0,2.0,25.92,0.0,14.0,82.0,89.0,207.2,600.61,16.0,6.0,146.0,2.55,2.0,4.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,28.11,0.799,225.0,58.0,85.0,143.07999999999998,547.3050000000001,15.0,5.0,133.0,2.44,2.0,3.0,10.0,7.0,22.0,0.0,3.0,0.0,0.0,3.0,27.015,0.3995,119.5,225,7.886316965624365,2,30.126855246214138
143,51.0,85.0,121.76,544.4,15.0,5.0,139.0,2.02,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,31.56,0.0,12.0,83.0,86.0,208.9804,903.78,15.0,6.0,148.0,2.05,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,166.0,67.0,85.5,165.3702,724.0899999999999,15.0,5.5,143.5,2.035,2.0,3.0,10.0,7.0,22.0,0.0,3.0,0.0,0.0,3.0,32.255,0.0,89.0,160,7.940448998445383,2,34.582890414033066
144,3.0,1.0,6.941,265.8,1.0,2.0,120.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.5933333333,0.0,64.0,35.0,95.0,79.904,453.69,17.0,4.0,128.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,29.48,1.457,229.0,19.0,48.0,43.4225,359.745,9.0,3.0,124.0,1.97,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,23.03666666665,0.7285,146.5,225,3.4418250082704427,2,20.949571069469325
145,11.0,2.0,22.98976928,370.87,1.0,3.0,139.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.2433333333,0.0,64.0,53.0,96.0,126.90447,386.85,17.0,5.0,166.0,2.66,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,43.015,1.062,229.0,32.0,49.0,74.94711964,378.86,9.0,4.0,152.5,1.7950000000000002,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,36.12916666665,0.531,146.5,225,3.5723689080929475,2,34.8375610955032
146,49.0,75.0,114.818,429.75,13.0,5.0,138.0,1.78,2.0,1.0,10.0,0.0,13.0,0.0,2.0,2.0,24.26,0.0,139.0,52.0,90.0,127.6,722.66,16.0,5.0,142.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,5.0,0.0,0.0,5.0,34.7633333333,0.464,152.0,50.5,82.5,121.209,576.2049999999999,14.5,5.0,140.0,1.94,2.0,2.5,10.0,0.0,14.5,0.0,3.5,0.0,0.0,3.5,29.51166666665,0.232,145.5,225,6.488053472608879,2,31.021982259123824
147,29.0,64.0,63.546,386.85,11.0,4.0,132.0,1.9,1.0,0.0,10.0,0.0,11.0,0.0,0.0,1.0,11.07,0.0,64.0,53.0,96.0,126.90447,1357.77,17.0,5.0,139.0,2.66,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,43.015,1.062,225.0,41.0,80.0,95.225235,872.31,14.0,4.5,135.5,2.2800000000000002,1.5,2.5,10.0,0.0,14.0,0.5,0.5,0.0,0.0,1.0,27.0425,0.531,144.5,225,6.744530872913697,2,23.444955004758413
148,52.0,86.0,127.6,544.4,15.0,5.0,138.0,2.02,2.0,3.0,10.0,0.0,16.0,0.0,2.0,2.0,32.95,0.0,12.0,83.0,90.0,208.9804,722.66,16.0,6.0,148.0,2.1,2.0,4.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,34.7633333333,0.464,152.0,64.4,88.4,160.15216,651.356,15.6,5.4,142.0,2.068,2.0,3.6,10.0,5.6,21.2,0.0,2.4,0.0,0.0,2.4,34.03799999998,0.27840000000000004,96.0,166,7.468816518765769,5,35.60656733395301
149,50.0,80.0,118.71,505.08,14.0,5.0,138.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,2.0,2.0,33.285,0.0,141.0,52.0,90.0,127.6,722.66,16.0,5.0,139.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,4.0,0.0,0.0,4.0,34.7633333333,0.464,152.0,51.0,85.0,123.155,613.87,15.0,5.0,138.5,2.0300000000000002,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,34.02416666665,0.232,146.5,225,6.19081042904143,2,33.033427705649814
150,48.0,70.0,112.411,594.22,12.0,5.0,139.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,19.495,0.0,166.0,51.0,85.0,121.76,903.78,15.0,5.0,144.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,194.0,49.5,77.5,117.0855,749.0,13.5,5.0,141.5,1.8699999999999999,2.0,1.5,10.0,0.0,13.5,0.0,1.5,0.0,0.0,1.5,25.5275,0.0,180.0,61,6.394263933783247,16,30.406165415721315
151,16.0,65.0,32.065,302.91,11.0,3.0,105.0,1.81,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,16.33,0.0,64.0,47.0,88.0,107.8682,1234.93,16.0,5.0,145.0,2.58,2.0,4.0,10.0,0.0,13.0,1.0,5.0,0.0,0.0,5.0,25.786875,2.202,225.0,27.5,78.75,60.4303,578.6400000000001,14.0,3.75,119.25,2.225,1.75,2.25,5.0,0.0,9.0,0.25,2.25,0.0,0.0,2.5,21.690312499999997,1.101,107.25,122,4.517958693407411,8,22.210666534597536
152,34.0,86.0,78.96,494.0,15.0,4.0,120.0,2.02,2.0,3.0,10.0,0.0,16.0,0.0,2.0,2.0,25.92,0.0,12.0,83.0,89.0,208.9804,544.4,16.0,6.0,148.0,2.55,2.0,4.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.799,14.0,53.6,87.8,130.96815999999998,514.1600000000001,15.6,4.8,131.2,2.338,2.0,3.6,10.0,5.6,21.2,0.0,2.4,0.0,0.0,2.4,28.732000000000006,0.47940000000000005,13.2,166,7.056072307673697,5,30.82136019555889
153,56.0,9.0,137.327,544.4,2.0,6.0,136.0,0.89,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.7,0.0,12.0,83.0,86.0,208.9804,1337.33,15.0,6.0,215.0,2.54,2.0,3.0,10.0,14.0,29.0,1.0,3.0,0.0,0.0,3.0,63.59,0.0,229.0,68.5,42.5,170.15024225000002,970.4325,7.5,6.0,178.5,1.585,1.75,0.75,5.0,7.0,14.5,0.25,0.75,0.0,0.0,1.0,44.207499999999996,0.0,173.75,225,7.562824220546571,4,37.359208175164945
154,29.0,64.0,63.546,265.8,11.0,4.0,120.0,1.9,1.0,0.0,10.0,0.0,11.0,0.0,0.0,1.0,11.07,0.0,64.0,35.0,95.0,79.904,1357.77,17.0,4.0,132.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,29.48,1.457,225.0,32.0,79.5,71.725,811.785,14.0,4.0,126.0,2.4299999999999997,1.5,2.5,10.0,0.0,14.0,0.5,0.5,0.0,0.0,1.0,20.275,0.7285,144.5,216,5.147661876586553,2,23.137138259528108
155,26.0,55.0,55.845,903.78,8.0,4.0,132.0,1.83,2.0,0.0,6.0,0.0,8.0,0.0,0.0,3.0,10.73,0.0,166.0,51.0,85.0,121.76,1811.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,4.0,0.0,4.0,31.56,0.0,229.0,44.75,77.5,105.28125,1130.585,13.25,4.75,137.25,1.9949999999999999,2.0,2.25,9.0,0.0,13.25,0.0,2.25,1.0,0.0,3.25,26.3525,0.0,181.75,204,7.235385221215388,16,24.162311094766377
156,35.0,65.0,79.904,265.8,11.0,4.0,120.0,1.93,1.0,0.0,10.0,0.0,11.0,0.0,0.0,1.0,16.33,0.0,64.0,47.0,95.0,107.8682,1234.93,17.0,5.0,145.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,29.48,1.457,225.0,41.0,80.0,93.8861,750.365,14.0,4.5,132.5,2.445,1.5,2.5,10.0,0.0,14.0,0.5,0.5,0.0,0.0,1.0,22.905,0.7285,144.5,216,4.917995433683658,2,31.70021992963533
